VER,EDATE,BIRD,ADATE,STIMEU,STIMEQ,DUR,STIMEL,ORBIT,NS,LAT,LATQ,EW,LON,LONQ,ALT,ATYPE,ADIAG,ACOMMENT,SVE,SPIN
5,10/26/1987,@GG0501,4/29/1982,0407,0,0,0723,G,N,0,0,E,49,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 C),0,
5,10/26/1987,@GG0501,6/28/1982,1707,0,0,2107,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,7/22/1986,@GG0501,8/25/1982,2025,0,0,0025,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,8/27/1982,2041,0,0,0041,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0501,9/28/1982,0847,0,0,1247,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 C),0,
5,10/26/1987,@GG0501,9/30/1982,1429,0,0,1829,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 C),0,
5,10/26/1987,@GG0501,10/5/1982,0125,0,0,0525,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 C),0,
5,10/26/1987,@GG0501,10/9/1982,0119,0,0,0519,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 D),0,
5,7/22/1986,@GG0501,10/10/1982,1027,0,0,1427,G,N,0,0,E,60,0,35784,SE,SEU,,0,
5,10/26/1987,@GG0501,10/19/1982,1955,0,0,2355,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 D),0,
5,7/22/1986,@GG0501,11/28/1982,0600,0,0,1000,G,N,0,0,E,60,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0501,2/20/1983,2131,0,0,0131,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,2/21/1983,2125,0,0,0125,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/9/1983,2346,0,0,0346,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,5/4/1983,1111,0,0,1511,G,N,0,0,E,60,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0501,6/11/1983,0507,0,0,0907,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0501,7/17/1983,1526,0,0,1926,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,7/22/1986,@GG0501,7/30/1983,2351,0,0,0351,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,8/13/1983,0923,0,0,1323,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,8/31/1983,1236,0,0,1636,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,8/31/1983,1832,0,0,2232,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0501,9/1/1983,1155,0,0,1555,G,N,0,0,E,60,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,7/22/1986,@GG0501,10/5/1983,1756,0,0,2156,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,10/16/1983,2108,0,0,0108,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,10/25/1983,1027,0,0,1427,G,N,0,0,E,60,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0501,11/3/1983,2251,0,0,0251,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,12/18/1983,1923,0,0,2323,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,1/18/1984,2345,0,0,0345,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,1/19/1984,0457,0,0,0857,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,1/20/1984,0211,0,0,0611,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,1/20/1984,0327,0,0,0727,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,3/5/1984,1841,0,0,2241,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,3/11/1984,0344,0,0,0744,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,3/22/1984,2309,0,0,0309,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,3/29/1984,1200,0,0,1600,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0501,3/31/1984,1754,0,0,2142,G,N,0,0,E,57,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,8/6/1996,@GG0501,3/31/1984,1754,0,216,2142,G,N,0,0,E,57,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,7/22/1986,@GG0501,4/1/1984,1925,0,0,2325,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/1/1984,1945,0,0,2333,G,N,0,0,E,57,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/1/1984,1946,0,0,2346,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/12/1984,2114,0,0,0114,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/13/1984,2010,0,0,0010,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/13/1984,2038,0,0,0038,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/13/1984,2138,0,0,0138,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/14/1984,2032,0,0,0032,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0501,4/14/1984,2044,0,0,0044,G,N,0,0,E,60,0,35784,UNK,UNK,,0,
5,5/10/1989,@GG0501,3/20/1989,0040,0,0,1228,G,,0,0,E,177,0,35784,PC,UNK,,0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] ARA Electronics 1 (SYSTEM: Attitude Control),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Geosynchronous Infra-Red Sensor Sun Spurs (SYSTEM: Attitude Control),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] C-Band TWTA H/G Channel 9 (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] C-Band TWTA Zone Channel (1-2) A (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] C-Band TWTA Zone Channel (3-4) A (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] K-Band Upconverter Channel (7-12) C (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Ku-band TWTA Spurious Shut-Off (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Ku-Band TWTA's Off (SYSTEM: Communications),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Battery Temp Hi (SYSTEM: Electrical Power),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] ETT Thruster 10A (SYSTEM: Reaction Control),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] ETT Thruster 9B (SYSTEM: Reaction Control),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] South Solar Array Drive Assembly Slippage (SYSTEM: Structure/Mechanics),0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,"[FACC] 11 GHz Bcns Off (SYSTEM: Telemetry, Tracking & Command)",0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,"[FACC] 4 GHz Bcn 1 Freq Changes (SYSTEM: Telemetry, Tracking & Command)",0,
5,3/10/1994,@GG0502,12/6/1980,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,"[FACC] Telemetry Loss (SYSTEM: Telemetry, Tracking & Command)",0,
5,7/22/1986,@GG0502,12/7/1980,9999,0,0,,G,N,0,0,,0,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,12/8/1980,9999,0,0,,G,N,0,0,,0,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,12/8/1980,9999,0,0,,G,N,0,0,,0,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,12/10/1980,9999,0,0,,G,N,0,0,,0,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,12/10/1980,9999,0,0,,G,N,0,0,,0,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,12/10/1980,9999,0,0,,G,N,0,0,,0,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,12/10/1980,9999,0,0,,G,N,0,0,,0,0,35784,SE,SEU,,0,
5,10/26/1987,@GG0502,12/14/1980,9999,0,0,,G,N,0,0,E,15,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 D),0,
5,10/26/1987,@GG0502,12/15/1980,9999,0,0,,G,N,0,0,E,15,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 C),0,
5,10/26/1987,@GG0502,12/16/1980,9999,0,0,,G,N,0,0,E,15,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 D),0,
5,7/22/1986,@GG0502,12/18/1980,9999,0,0,,G,N,0,0,E,15,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,12/29/1980,9999,0,0,,G,N,0,0,E,15,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,1/7/1981,9999,0,0,,G,N,0,0,E,15,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,1/20/1981,9999,0,0,,G,N,0,0,E,15,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,1/23/1981,9999,0,0,,G,N,0,0,E,15,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,2/24/1981,9999,0,0,,G,N,0,0,E,15,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,3/23/1981,9999,0,0,,G,N,0,0,E,15,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,3/26/1981,9999,0,0,,G,N,0,0,E,14,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,3/29/1981,9999,0,0,,G,N,0,0,E,14,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,4/16/1981,9999,0,0,,G,N,0,0,W,20,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,4/27/1981,9999,0,0,,G,N,0,0,W,20,0,35784,SE,SEU,,0,
5,10/26/1987,@GG0502,5/5/1981,9999,0,0,,G,N,0,0,W,20,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,10/26/1987,@GG0502,5/30/1981,9999,0,0,,G,N,0,0,W,19,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 C),0,
5,7/22/1986,@GG0502,7/31/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/20/1981,9999,0,0,,G,N,0,0,W,22,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,8/26/1981,9999,0,0,,G,N,0,0,W,22,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,9/5/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,9/17/1981,9999,0,0,,G,N,0,0,W,22,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,9/22/1981,9999,0,0,,G,N,0,0,W,22,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,10/4/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,11/14/1981,9999,0,0,,G,N,0,0,W,22,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,11/28/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,11/29/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,12/5/1981,9999,0,0,,G,N,0,0,W,22,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,12/19/1981,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,1/15/1982,9999,0,0,,G,N,0,0,W,22,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,1/24/1982,1755,0,0,1603,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,5/29/1982,2330,0,0,2138,G,N,0,0,W,28,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,6/1/1982,1630,0,0,1438,G,N,0,0,W,28,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,7/20/1982,0335,0,0,0143,G,N,0,0,W,28,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,7/25/1982,0350,0,0,0158,G,N,0,0,W,28,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,8/16/1982,1035,0,0,0843,G,N,0,0,W,28,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,8/20/1982,1426,0,0,1234,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/22/1982,1143,0,0,0951,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,9/8/1982,0105,0,0,2313,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,9/10/1982,0100,0,0,2308,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,10/6/1982,0007,0,0,2215,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,10/6/1982,0011,0,0,2219,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,11/5/1982,0539,0,0,0347,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,11/9/1982,0254,0,0,0102,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,2/16/1983,0155,0,0,2339,G,N,0,0,W,34,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,4/7/1983,1550,0,0,1334,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,4/28/1983,0548,0,0,0332,G,N,0,0,W,34,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,5/25/1983,0356,0,0,0140,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,6/4/1983,0941,0,0,0725,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/11/1983,1633,0,0,1417,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/12/1983,1124,0,0,0908,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/15/1983,1458,0,0,1242,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/21/1983,0118,0,0,2302,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,8/31/1983,2306,0,0,2050,G,N,0,0,W,34,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,9/1/1983,0629,0,0,0437,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,9/11/1983,0133,0,0,2341,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,9/13/1983,0018,0,0,2226,G,N,0,0,W,28,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0502,9/22/1983,0523,0,0,0331,G,N,0,0,W,28,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 C),0,
5,7/22/1986,@GG0502,10/15/1983,0749,0,0,0533,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,10/21/1983,0325,0,0,0109,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,10/21/1983,0615,0,0,0359,G,N,0,0,W,34,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,10/26/1983,0010,0,0,2154,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,10/29/1983,1632,0,0,1416,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,12/22/1983,0708,0,0,0452,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,12/27/1983,1502,0,0,1246,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,1/11/1984,1544,0,0,1324,G,N,0,0,W,35,0,35784,SE,SEU,,0,
5,10/26/1987,@GG0502,1/18/1984,1350,0,0,1130,G,N,0,0,W,35,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 B),0,
5,7/22/1986,@GG0502,1/20/1984,0845,0,0,0625,G,N,0,0,W,35,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0502,1/24/1984,0108,0,0,2252,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,1/27/1984,0448,0,0,0232,G,N,0,0,W,34,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0502,2/8/1984,0610,0,0,0350,G,N,0,0,W,35,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 A),0,
5,7/22/1986,@GG0502,4/1/1984,0138,0,0,2318,G,N,0,0,W,35,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0502,4/6/1984,0140,0,0,2320,G,N,0,0,W,35,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0502,4/23/1984,1839,0,0,1619,G,N,0,0,W,35,0,35784,UNK,UNK,,0,
5,8/6/1996,@GG0502,3/10/1993,0040,0,45,2316,G,N,0,0,E,339,0,35784,SE,SEU,"Commanded south scan inhibit, ESD north scan inhibit.",0,
5,3/11/1994,@GG0502,8/25/1993,0046,0,0,2322,,N,0,0,E,339,0,0,PC,ESD,Uncommanded status change.,0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] C-Band Hemi Rcvr 3 (SYSTEM: Communications),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] C-Band Travelling Wave Tube Amplifier Zone (1-2) A (SYSTEM: Communicatio,0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Global Channel (7-8) Freq Response (SYSTEM: Communications),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Global Channel (9) Freq Response (SYSTEM: Communications),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Ku-band TWTA Spurious Shut-Off (SYSTEM: Communications),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Ku-Band TWTA's Off (SYSTEM: Communications),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] Solar Array Drive Electronics 2 (SYSTEM: Electrical Power),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] ETT Thruster 10A (SYSTEM: Reaction Control),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,[FACC] ETT Thruster 10B (SYSTEM: Reaction Control),0,
5,3/10/1994,@GG0503,12/15/1981,9999,0,0,,,,0,0,,0,0,0,UNK,UNK,"[FACC] 11 GHz Bcns Off (SYSTEM: Telemetry, Tracking & Command)",0,
5,7/22/1986,@GG0503,1/4/1982,1514,0,0,1610,G,N,0,0,E,14,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,1/12/1982,1845,0,0,1941,G,N,0,0,E,14,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0503,1/22/1982,1805,0,0,1901,G,N,0,0,E,14,0,35784,UNK,UNK,,0,
5,10/26/1987,@GG0503,2/18/1982,9999,0,0,,G,N,0,0,W,19,0,35784,SS,ESD,12 GHz TWTA shutdown (1-2 B),0,
5,10/26/1987,@GG0503,3/17/1982,0137,0,0,0001,G,N,0,0,W,24,0,35784,SS,ESD,12 GHz TWTA shutdown (5-6 A),0,
5,7/22/1986,@GG0503,3/22/1982,0941,0,0,0805,G,N,0,0,W,24,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0503,3/30/1982,1221,0,0,1045,G,N,0,0,W,24,0,35784,SE,SEU,,0,
5,7/22/1986,@GG0503,4/4/1982,0813,0,0,0637,G,N,0,0,W,24,0,35784,SE,SEU,,0,
5,10/26/1987,@GG0503,4/8/1982,1429,0,0,1253,G,N,0,0,W,24,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 A),0,
5,10/26/1987,@GG0503,4/9/1982,0123,0,0,2347,G,N,0,0,W,24,0,35784,SS,ESD,12 GHz TWTA shutdown (7-12 A),0,
5,7/22/1986,@GG0503,7/5/1982,0653,0,0,0517,G,N,0,0,W,24,0,35784,PF,UNK,,0,
5,7/22/1986,@GG0503,8/26/1982,1213,0,0,1037,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,8/30/1982,1814,0,0,1638,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,9/10/1982,0846,0,0,0710,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/14/1982,0612,0,0,0436,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/28/1982,2236,0,0,2060,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/31/1982,2001,0,0,1825,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,1/3/1983,0204,0,0,0028,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,1/29/1983,0124,0,0,2348,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/19/1983,0314,0,0,0138,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/23/1983,0925,0,0,0749,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/28/1983,0426,0,0,0250,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/2/1983,2342,0,0,2206,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/4/1983,0832,0,0,0656,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/21/1983,1159,0,0,1023,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,4/2/1983,1151,0,0,1015,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,4/12/1983,0447,0,0,0311,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,5/21/1983,0439,0,0,0303,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,5/21/1983,0830,0,0,0654,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,6/6/1983,0340,0,0,0204,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,6/18/1983,1741,0,0,1605,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,7/4/1983,1146,0,0,1010,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,7/4/1983,1243,0,0,1107,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,7/18/1983,2103,0,0,1927,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,9/3/1983,0551,0,0,0415,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,9/24/1983,1016,0,0,0840,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/1/1983,0323,0,0,0147,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/13/1983,0442,0,0,0306,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,10/30/1983,0851,0,0,0715,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,11/20/1983,0536,0,0,0360,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,11/27/1983,0151,0,0,0015,G,N,0,0,W,24,0,35784,UNK,UNK,event 1 of 2,0,
5,7/22/1986,@GG0503,11/27/1983,0151,0,0,0015,G,N,0,0,W,24,0,35784,UNK,UNK,event 2 of 2,0,
5,7/22/1986,@GG0503,12/18/1983,0051,0,0,2315,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,12/19/1983,0259,0,0,0123,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,12/22/1983,1726,0,0,1550,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,12/27/1983,2050,0,0,1914,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,12/29/1983,0325,0,0,0149,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/3/1984,1919,0,0,1743,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/13/1984,0337,0,0,0201,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/21/1984,0926,0,0,0750,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,2/28/1984,0407,0,0,0231,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/9/1984,0822,0,0,0646,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/21/1984,0642,0,0,0506,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,3/24/1984,1722,0,0,1546,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,4/21/1984,1116,0,0,0940,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
5,7/22/1986,@GG0503,4/27/1984,1226,0,0,1050,G,N,0,0,W,24,0,35784,UNK,UNK,,0,
