STIMEU,DUR,LAT,LON,ALT,ATYPE,SVE,AYEAR,AMONTH,ADAY
541.0,0,0,0,17600,SE,0.0,1985,2,6
546.0,0,0,0,17600,SE,0.0,1985,2,10
606.0,0,0,151,17600,SE,0.0,1985,2,15
514.0,0,0,151,17600,SE,0.0,1985,2,28
247.0,0,0,0,17600,SE,0.0,1985,4,30
250.0,0,0,0,17600,SE,0.0,1985,5,4
40.0,0,0,0,17600,SE,0.0,1985,5,5
332.0,0,0,0,17600,SE,0.0,1985,5,29
1237.0,0,0,0,17600,SE,0.0,1985,6,2
2211.0,0,0,0,17600,SE,0.0,1985,6,7
2233.0,0,0,0,17600,SE,0.0,1985,6,12
2140.0,0,0,0,17600,SE,0.0,1985,6,14
2130.0,0,0,0,17600,SE,0.0,1985,6,20
2300.0,0,0,0,17600,SE,0.0,1985,6,29
900.0,0,0,0,17600,SE,0.0,1985,7,16
1626.0,0,0,0,17600,SE,0.0,1985,8,3
1137.0,0,0,0,17600,SE,0.0,1985,9,28
943.0,150,0,0,17600,SE,0.0,1986,1,28
1505.0,75,0,0,17600,SE,0.0,1986,2,1
1800.0,0,0,0,17600,SE,0.0,1986,2,8
900.0,0,0,0,17600,SE,0.0,1986,2,9
215.0,0,0,0,17600,SE,0.0,1986,3,18
750.0,0,0,0,17600,SE,0.0,1986,3,25
450.0,0,0,0,17600,SE,0.0,1986,4,5
1327.0,0,0,0,17600,SE,0.0,1986,4,26
1400.0,110,0,0,17600,SE,0.0,1986,5,29
2232.0,28,0,0,17600,SE,0.0,1986,6,3
2320.0,90,0,0,17600,SE,0.0,1986,6,3
1016.0,263,0,0,17600,SE,0.0,1986,6,10
1859.0,0,0,0,17600,SE,0.0,1986,6,14
2210.0,0,0,0,17600,SE,0.0,1986,6,15
1618.0,176,0,0,17600,SE,0.0,1986,7,23
1921.0,62,0,0,17600,SE,0.0,1986,7,28
1141.0,139,0,0,17600,SE,0.0,1986,8,3
500.0,44,0,0,17600,SE,0.0,1986,8,5
2038.0,175,0,0,17600,SE,0.0,1986,8,13
1643.0,62,0,0,17600,SE,0.0,1986,8,16
2300.0,41,0,0,17600,SE,0.0,1986,8,22
850.0,1,0,0,17600,SE,0.0,1986,8,27
1634.0,14,0,0,17600,SE,0.0,1986,9,1
511.0,87,0,0,17600,SE,0.0,1986,9,17
1202.0,287,0,0,17600,SE,0.0,1986,10,1
653.0,87,0,0,17600,SE,0.0,1986,10,21
527.0,250,0,0,17600,SE,0.0,1986,10,24
1000.0,59,0,0,17600,SE,0.0,1986,11,8
1400.0,57,0,0,17600,SE,0.0,1986,11,12
2230.0,100,0,0,17600,SE,0.0,1986,11,14
1148.0,0,0,0,17600,SE,0.0,1986,11,16
1454.0,50,0,0,17600,SE,0.0,1986,11,27
1740.0,7,0,0,17600,SE,0.0,1986,12,29
1708.0,17,0,0,17600,SE,0.0,1986,12,31
1235.0,38,0,0,17600,SE,0.0,1987,1,2
1702.0,376,0,0,17600,SE,0.0,1987,1,10
1716.0,4,0,0,17600,SE,0.0,1987,1,10
943.0,150,0,0,17600,SE,0.0,1987,1,28
1505.0,75,0,0,17600,SE,0.0,1987,2,1
5.0,59,0,0,17600,SE,0.0,1987,2,5
420.0,0,-23,60,17600,SE,0.0,1987,3,15
2040.0,0,-13,30,17600,SE,0.0,1987,3,21
1102.0,0,-46,35,17600,SE,0.0,1987,4,10
2207.0,0,-61,125,17600,SE,0.0,1987,4,11
1124.0,0,-30,30,17600,SE,0.0,1987,4,14
1726.0,0,29,61,17600,SE,0.0,1987,4,17
502.0,0,31,119,17600,SE,0.0,1987,4,22
1007.0,0,0,330,17600,SE,0.0,1987,5,12
1007.0,0,-11,30,17600,SE,0.0,1987,5,14
1035.0,0,7,31,17600,SE,0.0,1987,5,17
300.0,0,25,119,17600,SE,0.0,1987,5,22
2055.0,0,-28,150,17600,SE,0.0,1987,5,22
715.0,0,-62,56,17600,SE,0.0,1987,5,24
1700.0,0,-42,299,17600,SE,0.0,1987,5,30
150.0,0,-39,121,17600,SE,0.0,1987,5,31
753.0,0,-25,30,17600,SE,0.0,1987,6,9
1805.0,0,0,142,17600,SE,0.0,1987,6,19
503.0,0,0,301,17600,SE,0.0,1987,6,25
730.0,120,49,25,17600,UNK,0.0,1987,7,17
830.0,0,0,335,17600,SE,116.0,1987,7,17
930.0,0,64,11,17600,SE,136.0,1987,7,17
1036.0,0,45,57,17600,UNK,0.0,1987,7,17
1450.0,0,45,57,17600,UNK,0.0,1987,7,28
638.0,0,8,61,17600,SE,0.0,1987,10,2
854.0,0,0,70,17600,SE,0.0,1987,10,5
211.0,0,61,355,17600,SE,0.0,1987,10,22
1347.0,0,59,169,17600,SE,0.0,1987,10,25
517.0,0,-2,61,17600,SE,0.0,1987,10,27
649.0,0,0,63,17600,SE,0.0,1987,10,28
933.0,0,0,148,17600,SE,0.0,1987,10,28
154.0,0,38,299,17600,SE,0.0,1987,11,22
223.0,0,5,297,17600,SE,0.0,1987,12,3
14.0,0,57,312,17600,SE,0.0,1987,12,4
354.0,0,0,297,17600,SE,0.0,1987,12,5
859.0,0,13,210,17600,SE,0.0,1987,12,5
346.0,0,0,297,17600,SE,0.0,1987,12,7
745.0,0,0,208,17600,SE,0.0,1987,12,8
1116.0,0,64,199,17600,SE,0.0,1987,12,8
2201.0,0,48,337,17600,SE,0.0,1987,12,9
712.0,0,0,208,17600,SE,0.0,1987,12,15
20.0,0,4,297,17600,SE,0.0,1988,1,3
420.0,0,0,209,17600,SE,0.0,1988,1,18
1557.0,0,0,332,17600,SE,0.0,1988,1,31
1629.0,0,-1,331,17600,SE,0.0,1988,2,3
2208.0,0,-2,298,17600,SE,0.0,1988,2,8
1710.0,0,-10,141,17600,SE,0.0,1988,7,20
2250.0,0,0,275,17600,SE,78.0,1989,6,5
1318.0,0,0,62,17600,SE,88.0,1989,6,21
345.0,0,62,302,17600,SE,46.0,1989,7,20
37.0,0,27,242,17600,SE,165.0,1989,7,31
953.0,0,-5,60,17600,SE,0.0,1989,8,2
2247.0,0,37,330,17600,SE,0.0,1989,9,24
2338.0,0,15,331,17600,SE,32.0,1989,10,8
214.0,0,60,42,17600,SE,77.0,1989,10,14
2336.0,0,34,332,17600,SE,36.0,1989,10,19
155.0,0,59,45,17600,SE,74.0,1989,10,20
1300.0,0,63,183,17600,SE,54.0,1989,10,20
1442.0,0,41,241,17600,SE,94.0,1989,10,20
1928.0,0,63,298,17600,SE,115.0,1989,10,20
2100.0,0,34,332,17600,SE,78.0,1989,10,20
1300.0,0,64,201,17600,SE,58.0,1989,10,25
327.0,0,0,72,17600,SE,0.0,1989,12,1
1815.0,0,14,334,17600,SE,110.0,1989,12,6
1909.0,0,41,67,17600,SE,25.0,1990,2,4
1150.0,0,64,302,17600,SE,116.0,1990,2,5
1445.0,0,16,338,17600,SE,146.0,1990,2,12
1649.0,0,64,34,17600,SE,74.0,1990,2,19
2319.0,0,55,149,17600,SE,123.0,1990,2,21
1652.0,0,32,72,17600,SE,45.0,1990,3,13
830.0,0,-62,313,17600,SE,83.0,1990,3,26
925.0,0,-31,174,17600,SE,36.0,1990,4,13
1150.0,0,-31,174,17600,SE,36.0,1990,4,13
2154.0,0,64,190,17600,SE,136.0,1990,6,1
243.0,0,-63,278,17600,SE,48.0,1990,6,19
2339.0,0,-64,292,17600,SE,69.0,1990,8,7
1532.0,138,0,0,17600,SE,0.0,1986,8,16
216.0,3,0,0,17600,SE,0.0,1986,1,30
2044.0,101,0,0,17600,SE,0.0,1986,2,1
1923.0,0,0,0,17600,SE,0.0,1986,3,5
405.0,0,0,0,17600,SE,0.0,1986,3,15
941.0,0,0,0,17600,SE,0.0,1986,3,28
1358.0,0,0,0,17600,SE,0.0,1986,4,6
1036.0,0,0,0,17600,SE,0.0,1986,4,13
2310.0,0,0,0,17600,SE,0.0,1986,4,15
256.0,0,0,0,17600,SE,0.0,1986,5,1
2210.0,0,0,0,17600,SE,0.0,1986,5,4
1616.0,0,0,0,17600,SE,0.0,1986,5,6
1557.0,28,0,0,17600,SE,0.0,1986,6,1
1200.0,60,0,0,17600,SE,0.0,1986,6,7
2100.0,59,0,0,17600,SE,0.0,1986,6,14
2000.0,239,0,0,17600,SE,0.0,1986,6,16
1153.0,1,0,0,17600,SE,0.0,1986,6,25
1038.0,75,0,0,17600,SE,0.0,1986,6,26
552.0,238,0,0,17600,SE,0.0,1986,7,2
148.0,0,0,0,17600,SE,0.0,1986,7,8
1941.0,163,0,0,17600,SE,0.0,1986,7,19
105.0,15,0,0,17600,SE,0.0,1986,7,21
18.0,41,0,0,17600,SE,0.0,1986,7,29
1436.0,249,0,0,17600,SE,0.0,1986,8,12
0.0,59,0,0,17600,SE,0.0,1986,8,13
143.0,7,0,0,17600,SE,0.0,1986,8,22
2211.0,159,0,0,17600,SE,0.0,1986,9,6
440.0,140,0,0,17600,SE,0.0,1986,9,8
738.0,132,0,0,17600,SE,0.0,1986,9,11
2130.0,95,0,0,17600,SE,0.0,1986,9,17
2323.0,87,0,0,17600,SE,0.0,1986,9,26
1220.0,19,0,0,17600,SE,0.0,1986,10,3
217.0,173,0,0,17600,SE,0.0,1986,10,4
2001.0,100,0,0,17600,SE,0.0,1986,10,27
1530.0,88,0,0,17600,SE,0.0,1986,10,29
1100.0,0,18,286,17600,SE,0.0,1986,11,8
25.0,85,0,0,17600,SE,0.0,1986,11,26
1722.0,226,0,0,17600,SE,0.0,1986,11,27
955.0,200,0,0,17600,SE,0.0,1986,12,2
2330.0,230,0,0,17600,SE,0.0,1987,1,5
1635.0,15,0,0,17600,SE,0.0,1987,1,10
320.0,213,0,0,17600,SE,0.0,1987,1,12
2324.0,45,0,0,17600,SE,0.0,1987,1,12
59.0,50,0,0,17600,SE,0.0,1987,1,14
216.0,3,0,0,17600,SE,0.0,1987,1,30
2044.0,101,0,0,17600,SE,0.0,1987,2,1
1454.0,16,0,0,17600,SE,0.0,1987,2,5
2252.0,0,-37,38,17600,SE,0.0,1987,2,26
159.0,0,29,46,17600,SE,0.0,1987,3,9
1037.0,0,-50,149,17600,SE,0.0,1987,3,17
45.0,0,5,41,17600,SE,0.0,1987,3,19
1223.0,0,-5,138,17600,SE,0.0,1987,3,19
2252.0,0,-37,38,17600,SE,0.0,1987,3,26
1400.0,0,-64,10,17600,SE,0.0,1987,4,2
107.0,0,-54,136,17600,SE,0.0,1987,4,4
1118.0,0,-10,56,17600,SE,0.0,1987,4,4
1750.0,0,24,32,17600,SE,0.0,1987,4,6
505.0,0,0,148,17600,SE,0.0,1987,4,7
2330.0,0,-23,120,17600,SE,0.0,1987,4,12
2202.0,0,16,120,17600,SE,0.0,1987,4,17
1520.0,0,-34,29,17600,SE,0.0,1987,4,18
2200.0,0,16,120,17600,SE,0.0,1987,4,18
911.0,0,37,62,17600,SE,0.0,1987,4,19
1052.0,0,-10,62,17600,SE,0.0,1987,4,20
1634.0,0,9,22,17600,SE,0.0,1987,4,25
1634.0,0,9,22,17600,SE,0.0,1987,4,27
526.0,0,36,159,17600,SE,0.0,1987,5,2
2237.0,0,-20,109,17600,SE,0.0,1987,5,4
2315.0,0,-49,113,17600,SE,0.0,1987,5,14
2203.0,0,-21,106,17600,SE,0.0,1987,5,16
1039.0,0,-43,70,17600,SE,0.0,1987,5,20
227.0,0,-10,163,17600,SE,0.0,1987,5,24
1105.0,0,-58,57,17600,SE,0.0,1987,5,24
415.0,0,41,162,17600,SE,0.0,1987,5,26
1002.0,0,-41,71,17600,SE,0.0,1987,5,28
1833.0,0,46,102,17600,SE,0.0,1987,5,31
30.0,0,-41,166,17600,SE,0.0,1987,6,4
504.0,0,64,118,17600,SE,0.0,1987,6,5
703.0,0,20,74,17600,SE,0.0,1987,6,8
1304.0,0,-9,16,17600,SE,0.0,1987,6,14
803.0,0,-22,75,17600,SE,0.0,1987,6,16
405.0,0,63,246,17600,SE,0.0,1987,6,20
607.0,0,24,286,17600,SE,0.0,1987,6,20
1300.0,0,2,15,17600,SE,0.0,1987,6,21
1100.0,0,0,11,17600,SE,0.0,1987,6,22
256.0,0,56,209,17600,SE,0.0,1987,6,26
11.0,0,0,283,17600,SE,0.0,1987,10,18
1100.0,0,0,257,17600,SE,0.0,1987,10,19
500.0,0,4,347,17600,SE,0.0,1987,10,22
2310.0,0,0,283,17600,SE,0.0,1987,10,26
2304.0,0,0,283,17600,SE,0.0,1987,10,27
435.0,0,15,12,17600,SE,0.0,1987,11,3
929.0,0,0,103,17600,SE,0.0,1987,11,18
1410.0,0,-7,194,17600,SE,0.0,1987,11,22
1000.0,0,0,247,17600,SE,0.0,1987,12,1
2321.0,0,0,354,17600,SE,0.0,1987,12,8
1458.0,0,47,198,17600,SE,0.0,1987,12,14
2100.0,0,0,302,17600,SE,0.0,1987,12,21
503.0,0,26,255,17600,SE,0.0,1987,12,30
500.0,0,16,255,17600,SE,0.0,1988,1,5
1215.0,0,45,200,17600,SE,0.0,1988,1,27
1411.0,0,48,278,17600,SE,0.0,1988,1,29
2204.0,0,7,346,17600,SE,0.0,1988,2,1
1332.0,0,56,271,17600,SE,0.0,1988,2,2
100.0,0,61,279,17600,SE,0.0,1988,2,6
849.0,0,0,195,17600,SE,0.0,1988,2,8
2202.0,0,-10,199,17600,SE,140.0,1989,6,3
1050.0,0,0,19,17600,SE,127.0,1989,6,13
1632.0,0,38,108,17600,SE,61.0,1989,6,13
200.0,0,0,289,17600,SE,19.0,1989,6,21
1312.0,0,56,32,17600,SE,130.0,1989,6,25
447.0,0,-7,290,17600,SE,15.0,1989,7,4
243.0,0,60,286,17600,SE,75.0,1989,7,5
530.0,0,0,293,17600,SE,29.0,1989,7,19
603.0,0,0,309,17600,SE,37.0,1989,7,20
2300.0,0,49,203,17600,SE,149.0,1989,7,28
1536.0,0,65,60,17600,SE,112.0,1989,8,12
825.0,0,58,95,17600,SE,111.0,1989,9,27
716.0,0,63,59,17600,SE,110.0,1989,10,6
320.0,0,0,18,17600,SE,75.0,1989,10,9
1030.0,0,0,107,17600,SE,94.0,1989,10,12
100.0,0,0,346,17600,SE,71.0,1989,10,15
2337.0,0,55,299,17600,SE,83.0,1989,10,19
0.0,0,61,312,17600,SE,79.0,1989,10,20
200.0,0,37,16,17600,SE,66.0,1989,10,20
227.0,0,26,18,17600,SE,67.0,1989,10,20
450.0,0,38,18,17600,SE,87.0,1989,10,20
1556.0,0,15,196,17600,SE,77.0,1989,10,20
2018.0,0,29,288,17600,SE,113.0,1989,10,20
2201.0,0,18,287,17600,SE,101.0,1989,10,20
1946.0,0,39,286,17600,SE,113.0,1989,10,22
240.0,0,15,18,17600,SE,66.0,1989,10,23
2210.0,0,29,287,17600,SE,101.0,1989,10,24
1826.0,0,60,266,17600,SE,107.0,1989,10,26
1829.0,0,60,266,17600,SE,107.0,1989,10,26
1524.0,0,55,278,17600,SE,0.0,1989,12,12
318.0,0,36,114,17600,SE,154.0,1990,2,2
2204.0,0,59,43,17600,SE,0.0,1990,2,6
2204.0,0,-5,118,17600,SE,87.0,1990,3,31
1408.0,0,35,186,17600,SE,60.0,1990,4,25
321.0,0,-35,5,17600,SE,60.0,1990,5,9
357.0,0,-35,5,17600,SE,60.0,1990,5,9
807.0,0,7,93,17600,SE,143.0,1990,5,22
1746.0,0,-43,270,17600,SE,115.0,1990,5,29
2300.0,0,37,0,17600,SE,61.0,1990,6,15
1802.0,0,10,269,17600,SE,167.0,1990,6,28
1700.0,0,0,0,17600,SE,0.0,1984,10,6
732.0,0,0,0,17600,SE,0.0,1984,10,28
2041.0,0,0,0,17600,SE,0.0,1984,10,28
1130.0,0,0,0,17600,SE,0.0,1985,1,13
148.0,0,0,0,17600,SE,0.0,1985,1,15
106.0,0,0,0,17600,SE,0.0,1985,1,25
2233.0,0,0,41,17600,SE,0.0,1985,1,30
811.0,0,0,0,17600,SE,0.0,1985,2,13
2344.0,0,0,0,17600,SE,0.0,1985,2,13
2128.0,0,0,41,17600,SE,0.0,1985,2,15
1631.0,0,0,0,17600,SE,0.0,1985,5,31
113.0,0,0,0,17600,SE,0.0,1985,6,4
41.0,0,0,0,17600,SE,0.0,1985,6,8
2311.0,0,0,0,17600,SE,0.0,1985,6,28
2005.0,0,0,0,17600,SE,0.0,1985,7,1
1450.0,0,0,0,17600,SE,0.0,1985,7,3
1807.0,0,0,0,17600,SE,0.0,1985,7,8
52.0,0,0,0,17600,SE,0.0,1985,7,21
1617.0,0,0,0,17600,SE,0.0,1985,7,23
2301.0,0,0,0,17600,SE,0.0,1985,7,26
720.0,0,0,0,17600,SE,0.0,1985,7,27
1100.0,0,0,0,17600,SE,0.0,1985,9,11
1130.0,0,0,0,17600,SE,0.0,1985,10,14
2000.0,0,0,0,17600,SE,0.0,1985,10,23
156.0,75,0,0,17600,SE,0.0,1986,1,30
502.0,17,0,0,17600,SE,0.0,1986,1,30
1149.0,0,0,0,17600,SE,0.0,1986,2,20
1413.0,0,0,0,17600,SE,0.0,1986,4,5
200.0,87,0,0,17600,SE,0.0,1986,5,24
1510.0,90,0,0,17600,SE,0.0,1986,6,30
158.0,2,0,0,17600,SE,0.0,1986,7,19
1805.0,15,0,0,17600,SE,0.0,1986,7,19
1123.0,17,0,0,17600,SE,0.0,1986,7,24
1653.0,16,0,0,17600,SE,0.0,1986,8,2
2200.0,14,0,0,17600,SE,0.0,1986,8,13
1713.0,92,0,0,17600,SE,0.0,1986,8,14
800.0,49,0,0,17600,SE,0.0,1986,8,25
1320.0,50,0,0,17600,SE,0.0,1986,8,31
1304.0,50,0,0,17600,SE,0.0,1986,9,23
1555.0,200,0,0,17600,SE,0.0,1986,9,27
1107.0,283,0,0,17600,SE,0.0,1986,9,29
126.0,288,0,0,17600,SE,0.0,1986,9,30
1931.0,137,0,0,17600,SE,0.0,1986,10,6
559.0,291,0,0,17600,SE,0.0,1986,10,19
1136.0,175,0,0,17600,SE,0.0,1986,10,19
1302.0,80,0,0,17600,SE,0.0,1986,11,11
741.0,62,0,0,17600,SE,0.0,1986,11,23
1700.0,59,0,0,17600,SE,0.0,1986,12,21
2358.0,17,0,0,17600,SE,0.0,1986,12,22
1830.0,15,0,0,17600,SE,0.0,1986,12,24
2235.0,271,0,0,17600,SE,0.0,1987,1,3
1458.0,75,0,0,17600,SE,0.0,1987,1,5
41.0,19,0,0,17600,SE,0.0,1987,1,8
156.0,75,0,0,17600,SE,0.0,1987,1,30
502.0,17,0,0,17600,SE,0.0,1987,1,30
2250.0,20,0,0,17600,SE,0.0,1987,2,5
2252.0,0,-43,33,17600,SE,0.0,1987,3,24
751.0,0,62,105,17600,SE,0.0,1987,4,1
544.0,0,21,144,17600,SE,0.0,1987,4,2
1034.0,0,-7,54,17600,SE,0.0,1987,4,11
2045.0,0,40,124,17600,SE,0.0,1987,4,15
2200.0,0,-31,127,17600,SE,0.0,1987,5,3
206.0,0,-8,143,17600,SE,0.0,1987,5,10
1846.0,0,26,127,17600,SE,0.0,1987,5,19
853.0,0,-42,50,17600,SE,0.0,1987,5,27
400.0,0,61,84,17600,SE,0.0,1987,6,4
1644.0,0,33,235,17600,SE,0.0,1987,6,14
1043.0,0,0,37,17600,SE,0.0,1987,6,24
1536.0,0,0,213,17600,SE,0.0,1987,9,25
228.0,0,0,7,17600,SE,0.0,1987,9,26
600.0,0,34,36,17600,SE,0.0,1987,10,2
21.0,0,0,300,17600,SE,0.0,1987,10,3
1512.0,0,0,214,17600,SE,0.0,1987,10,4
2044.0,0,19,306,17600,SE,0.0,1987,10,20
104.0,0,0,338,17600,SE,0.0,1987,10,21
826.0,0,19,126,17600,SE,0.0,1987,10,25
1613.0,0,34,216,17600,SE,0.0,1987,10,28
1612.0,0,42,218,17600,SE,0.0,1987,11,2
1755.0,0,61,276,17600,SE,0.0,1987,11,2
1017.0,0,0,130,17600,SE,0.0,1987,11,4
1137.0,0,-7,216,17600,SE,0.0,1987,12,11
1108.0,0,15,215,17600,SE,0.0,1987,12,30
941.0,0,-1,215,17600,SE,0.0,1988,1,13
2226.0,0,39,322,17600,SE,0.0,1988,1,24
2242.0,0,50,316,17600,SE,0.0,1988,1,27
1612.0,0,0,310,17600,SE,0.0,1988,1,31
2200.0,0,63,86,17600,SE,0.0,1988,2,25
1507.0,0,30,40,17600,SE,0.0,1988,6,25
300.0,0,0,305,17600,SE,0.0,1988,6,26
2002.0,0,0,128,17600,SE,0.0,1989,5,3
256.0,0,0,314,17600,SE,0.0,1989,8,5
500.0,0,0,41,17600,SE,110.0,1989,8,24
1641.0,0,61,244,17600,SE,101.0,1989,10,19
1958.0,0,3,307,17600,SE,108.0,1989,10,19
454.0,0,63,75,17600,SE,104.0,1989,10,20
1700.0,0,63,262,17600,SE,105.0,1989,10,20
2300.0,0,63,353,17600,SE,74.0,1989,10,20
1314.0,0,17,218,17600,SE,65.0,1989,10,22
223.0,0,15,37,17600,SE,74.0,1989,10,23
600.0,0,47,122,17600,SE,113.0,1989,10,23
241.0,0,26,37,17600,SE,77.0,1989,10,25
2000.0,0,0,315,17600,SE,112.0,1989,11,18
2159.0,0,13,32,17600,SE,37.0,1989,12,10
2159.0,0,13,38,17600,SE,0.0,1989,12,10
1722.0,0,46,34,17600,SE,88.0,1990,1,29
29.0,0,19,128,17600,SE,133.0,1990,2,19
300.0,0,-22,221,17600,SE,95.0,1990,3,20
800.0,0,18,311,17600,SE,75.0,1990,4,3
321.0,0,36,185,17600,SE,119.0,1990,5,5
357.0,0,36,186,17600,SE,119.0,1990,5,9
1027.0,0,58,350,17600,SE,134.0,1990,5,17
1740.0,0,36,95,17600,SE,57.0,1990,5,30
1321.0,0,60,31,17600,SE,129.0,1990,6,30
1321.0,0,60,31,17600,SE,129.0,1990,6,30
2200.0,0,-59,168,17600,SE,79.0,1990,7,5
2125.0,0,0,0,17600,SE,0.0,1986,2,20
1414.0,45,0,0,17600,SE,0.0,1986,6,28
704.0,56,0,0,17600,SE,0.0,1986,8,22
24.0,375,0,0,17600,SE,0.0,1986,8,28
1.0,0,0,0,17600,SE,0.0,1984,12,27
841.0,0,0,129,17600,SE,0.0,1985,1,30
640.0,0,0,0,17600,SE,0.0,1985,2,2
700.0,0,0,0,17600,SE,0.0,1985,2,2
700.0,0,0,0,17600,SE,0.0,1985,2,4
736.0,0,0,129,17600,SE,0.0,1985,2,15
2326.0,0,0,0,17600,SE,0.0,1985,6,6
704.0,0,0,0,17600,SE,0.0,1985,6,9
2232.0,0,0,0,17600,SE,0.0,1985,6,19
2216.0,0,0,0,17600,SE,0.0,1985,7,2
1122.0,0,0,0,17600,SE,0.0,1985,7,15
52.0,0,0,0,17600,SE,0.0,1985,7,21
815.0,0,0,0,17600,SE,0.0,1985,8,3
1449.0,0,0,0,17600,SE,0.0,1985,8,18
1140.0,0,0,0,17600,SE,0.0,1985,8,20
755.0,0,0,0,17600,SE,0.0,1985,9,12
534.0,0,0,0,17600,SE,0.0,1985,9,24
1640.0,0,0,0,17600,SE,0.0,1985,11,6
2338.0,0,0,0,17600,SE,0.0,1985,12,25
544.0,175,0,0,17600,SE,0.0,1986,1,28
816.0,14,0,0,17600,SE,0.0,1986,1,29
1753.0,0,0,0,17600,SE,0.0,1986,2,7
1014.0,0,0,0,17600,SE,0.0,1986,2,11
59.0,0,0,0,17600,SE,0.0,1986,2,21
1106.0,0,0,0,17600,SE,0.0,1986,2,22
2330.0,0,0,0,17600,SE,0.0,1986,3,22
1255.0,0,0,0,17600,SE,0.0,1986,4,3
2101.0,0,0,0,17600,SE,0.0,1986,4,5
1300.0,0,0,0,17600,SE,0.0,1986,4,17
1310.0,0,0,0,17600,SE,0.0,1986,5,4
1606.0,350,0,0,17600,SE,0.0,1986,6,1
2110.0,10,0,0,17600,SE,0.0,1986,6,2
2332.0,0,0,0,17600,SE,0.0,1986,6,14
1700.0,59,0,0,17600,SE,0.0,1986,6,21
612.0,275,0,0,17600,SE,0.0,1986,7,20
1439.0,64,0,0,17600,SE,0.0,1986,7,20
242.0,5,0,0,17600,SE,0.0,1986,7,21
1152.0,83,0,0,17600,SE,0.0,1986,7,24
100.0,360,0,0,17600,SE,0.0,1986,8,6
1814.0,6,0,0,17600,SE,0.0,1986,8,6
1752.0,7,0,0,17600,SE,0.0,1986,8,18
1422.0,1,0,0,17600,SE,0.0,1986,8,24
338.0,62,0,0,17600,SE,0.0,1986,9,20
800.0,59,0,0,17600,SE,0.0,1986,10,7
939.0,100,0,0,17600,SE,0.0,1986,10,10
2315.0,87,0,0,17600,SE,0.0,1986,11,20
707.0,12,0,0,17600,SE,0.0,1986,11,21
500.0,59,0,0,17600,SE,0.0,1986,12,18
549.0,16,0,0,17600,SE,0.0,1986,12,19
2300.0,139,0,0,17600,SE,0.0,1986,12,22
1336.0,39,0,0,17600,SE,0.0,1986,12,30
2342.0,8,0,0,17600,SE,0.0,1986,12,31
1113.0,0,57,207,17600,SE,0.0,1987,1,7
1243.0,150,0,0,17600,SE,0.0,1987,1,14
544.0,175,0,0,17600,SE,0.0,1987,1,28
816.0,14,0,0,17600,SE,0.0,1987,1,29
505.0,15,0,0,17600,SE,0.0,1987,2,3
934.0,25,0,0,17600,SE,0.0,1987,2,5
348.0,0,45,35,17600,SE,0.0,1987,3,6
2203.0,0,-32,51,17600,SE,0.0,1987,3,10
708.0,0,-49,45,17600,SE,0.0,1987,3,12
2205.0,0,-36,39,17600,SE,0.0,1987,4,2
1540.0,0,45,47,17600,SE,0.0,1987,4,17
2135.0,0,-42,41,17600,SE,0.0,1987,4,17
2104.0,0,-36,39,17600,SE,0.0,1987,4,21
1215.0,0,-35,51,17600,SE,0.0,1987,4,23
400.0,0,54,152,17600,SE,0.0,1987,5,10
2104.0,0,-63,89,17600,SE,0.0,1987,5,12
2104.0,0,-63,89,17600,SE,0.0,1987,5,13
56.0,0,36,130,17600,SE,0.0,1987,5,18
1113.0,0,-4,50,17600,SE,0.0,1987,5,21
1704.0,0,3,39,17600,SE,0.0,1987,5,24
940.0,0,4,50,17600,SE,0.0,1987,6,18
808.0,0,0,310,17600,SE,0.0,1987,6,19
2200.0,59,0,0,17600,SE,0.0,1987,8,18
931.0,0,0,39,17600,SE,0.0,1987,9,29
933.0,0,0,40,17600,SE,0.0,1987,10,1
944.0,0,0,44,17600,SE,0.0,1987,10,7
204.0,0,27,311,17600,SE,0.0,1987,10,20
1302.0,0,21,131,17600,SE,0.0,1987,10,31
1633.0,0,40,219,17600,SE,0.0,1987,11,3
322.0,0,24,318,17600,SE,0.0,1987,11,19
343.0,0,22,318,17600,SE,0.0,1987,11,25
900.0,0,26,228,17600,SE,0.0,1987,12,30
320.0,0,0,318,17600,SE,0.0,1988,1,1
19.0,0,37,319,17600,SE,0.0,1988,1,5
1400.0,0,0,221,17600,SE,0.0,1988,1,15
1628.0,0,0,303,17600,SE,0.0,1988,1,15
206.0,0,0,314,17600,SE,0.0,1988,1,27
700.0,0,23,228,17600,SE,0.0,1988,1,28
615.0,0,0,131,17600,SE,0.0,1989,1,17
300.0,0,42,219,17600,SE,0.0,1989,5,12
603.0,0,16,44,17600,SE,139.0,1989,10,20
1612.0,0,32,225,17600,SE,102.0,1989,10,20
2221.0,0,24,316,17600,SE,72.0,1989,10,22
1307.0,0,49,142,17600,SE,40.0,1989,10,23
1545.0,0,12,227,17600,SE,102.0,1989,11,6
942.0,0,55,211,17600,SE,33.0,1990,1,11
1000.0,0,48,218,17600,SE,26.0,1990,1,12
952.0,0,23,225,17600,SE,10.0,1990,1,29
402.0,0,6,135,17600,SE,164.0,1990,2,5
1316.0,0,61,288,17600,SE,118.0,1990,2,10
2149.0,0,-36,46,17600,SE,43.0,1990,3,3
2200.0,0,-41,47,17600,SE,48.0,1990,3,3
200.0,0,2,136,17600,SE,162.0,1990,3,11
838.0,0,-22,225,17600,SE,26.0,1990,3,13
