VER,EDATE,BIRD,ADATE,STIMEU,STIMEQ,DUR,STIMEL,ORBIT,NS,LAT,LATQ,EW,LON,LONQ,ALT,ATYPE,ADIAG,ACOMMENT,SVE,SPIN
5,9/8/1993,TDRS-1,2/4/1986,1920,,,1636,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 0 ROW: 8 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,2/5/1986,1111,,,0827,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW: 2 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,2/6/1986,0709,,,0425,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:?? ROW:?? CHIP:?? BIT:?? SET:??,,
5,9/8/1993,TDRS-1,2/15/1986,2241,,,1957,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 5 ROW: 0 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,2/19/1986,2116,,,1832,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:16 ROW:16 CHIP:16 BIT:16 SET:16,,
5,9/8/1993,TDRS-1,2/20/1986,1745,,,1501,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 7 ROW:12 CHIP:?? BIT:?? SET:??,,
5,9/8/1993,TDRS-1,2/23/1986,2151,,,1907,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 1 ROW: 3 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,2/24/1986,2017,,,1733,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:16 ROW:16 CHIP:16 BIT:16 SET:16,,
5,9/8/1993,TDRS-1,2/26/1986,1928,,,1644,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 4 ROW: 1 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,2/26/1986,1928,,,1644,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 5 ROW: 4 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,2/28/1986,1212,,,0928,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 0 ROW: 5 CHIP:40 BIT: 3 SET: 0,,
5,9/8/1993,TDRS-1,2/28/1986,1212,,,0928,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW: 5 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/1/1986,0306,,,0022,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 1 ROW: 9 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/4/1986,0704,,,0420,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 4 ROW:15 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/5/1986,1634,,,1350,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 5 ROW:12 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/7/1986,1117,,,0833,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 6 ROW: 6 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/12/1986,0839,,,0555,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:16 ROW:16 CHIP:16 BIT:16 SET:16,,
5,9/8/1993,TDRS-1,3/13/1986,1459,,,1215,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 3 ROW: 4 CHIP:32 BIT: 3 SET: 0,,
5,9/8/1993,TDRS-1,3/17/1986,0638,,,0354,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 3 ROW: 7 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:15 ROW: 4 CHIP:38 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:15 ROW: 5 CHIP:34 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:15 ROW: 7 CHIP:38 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:15 ROW: 9 CHIP:34 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:0 COL:15 ROW:14 CHIP:34 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW: 3 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW: 5 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW: 5 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW: 6 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW: 6 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW:14 CHIP:33 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL: 9 ROW:15 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW: 1 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW: 6 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:10 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:11 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:12 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:12 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:13 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:14 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:10 ROW:15 CHIP:33 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:11 ROW: 4 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:11 ROW: 6 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:11 ROW: 9 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:11 ROW:12 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:11 ROW:13 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:12 ROW: 6 CHIP:33 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:12 ROW:11 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:12 ROW:12 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 0 CHIP:33 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 2 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 6 CHIP:33 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 7 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 9 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW: 9 CHIP:33 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW:10 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW:10 CHIP:33 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:13 ROW:13 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW: 2 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW: 5 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW: 6 CHIP:37 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW: 7 CHIP:33 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW: 9 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW:11 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW:11 CHIP:33 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW:13 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:14 ROW:15 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW: 3 CHIP:37 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW: 5 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW: 9 CHIP:37 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW:11 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW:12 CHIP:33 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:1 COL:15 ROW:15 CHIP:37 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW:13 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW:13 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW:15 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 8 ROW:15 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW: 0 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW: 4 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW: 4 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW: 5 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW:12 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW:13 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW:13 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL: 9 ROW:14 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW: 0 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW: 1 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW: 5 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW: 6 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW: 6 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW:13 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW:14 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW:14 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:10 ROW:15 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 0 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 1 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 2 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 2 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 3 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 3 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 3 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 7 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 9 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:11 ROW: 9 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW: 2 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW: 6 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW: 7 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW: 7 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:11 CHIP:40 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:11 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:12 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:12 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:13 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:12 ROW:15 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW: 1 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW: 4 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW: 5 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW: 9 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW: 9 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW:12 CHIP:32 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW:13 CHIP:32 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:13 ROW:15 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW: 0 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW: 4 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW: 6 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW: 7 CHIP:40 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW: 8 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW:10 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW:11 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW:13 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW:14 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:14 ROW:15 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW: 0 CHIP:40 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW: 2 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW: 2 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW: 4 CHIP:32 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW: 8 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW:12 CHIP:32 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:2 COL:15 ROW:13 CHIP:40 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 0 ROW: 0 CHIP:35 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 0 ROW: 6 CHIP:35 BIT: 0 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 0 ROW: 7 CHIP:35 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 0 ROW: 9 CHIP:31 BIT: 1 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 0 ROW:14 CHIP:31 BIT: 2 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 1 ROW: 3 CHIP:35 BIT: 3 SET: 1,,
5,9/8/1993,TDRS-1,3/19/1986,1700,,,1416,G,,0,,W,41,,35784,SE,SEU,ACS PAGE:3 COL: 1 ROW: 3 CHIP:35 BIT: 0 SET: 1,,
